id,word,weight
6207,iva,14.07
6208,portal,14.07
6209,xxi,14.07
6210,despertó,14.06
6211,levantado,14.06
6212,rompe,14.06
6213,ambición,14.06
6214,psicológico,14.06
6215,acostumbrado,14.05
6216,bola,14.05
6217,extinción,14.05
6218,asistieron,14.04
6219,concesiones,14.04
6220,dramático,14.04
6221,mezclar,14.04
6222,software,14.04
6223,darme,14.04
6224,pistas,14.04
6225,producida,14.04
6226,vaca,14.04
6227,coherente,14.03
6228,defensores,14.03
6229,mencionados,14.03
6230,movilización,14.03
6231,patología,14.03
6232,pronóstico,14.02
6233,misiones,14.02
6234,demostración,14.01
6235,ciclos,14.0
6236,formaciones,14.0
6237,eventos,13.99
6238,leo,13.99
6239,ayuntamientos,13.98
6240,castellana,13.98
6241,lingüística,13.98
6242,olímpico,13.98
6243,perdieron,13.98
6244,administrador,13.98
6245,coger,13.98
6246,íbamos,13.98
6247,interpretaciones,13.98
6248,llamaban,13.98
6249,profundos,13.98
6250,saltar,13.98
6251,verme,13.96
6252,brigada,13.96
6253,comarca,13.96
6254,serenidad,13.96
6255,falda,13.95
6256,autos,13.94
6257,enseñanzas,13.94
6258,estricto,13.94
6259,ocupó,13.94
6260,pardo,13.94
6261,dureza,13.93
6262,ceder,13.92
6263,poquito,13.92
6264,diccionario,13.92
6265,moléculas,13.92
6266,participa,13.92
6267,lavado,13.91
6268,semestre,13.91
6269,dándole,13.9
6270,intentaba,13.9
6271,importación,13.9
6272,porvenir,13.9
6273,canta,13.89
6274,comercialización,13.89
6275,hallan,13.89
6276,apartamento,13.88
6277,incorpora,13.88
6278,dc,13.88
6279,hábito,13.88
6280,advertencia,13.87
6281,ente,13.87
6282,fábricas,13.87
6283,experimentos,13.87
6284,practicar,13.87
6285,legalidad,13.86
6286,bacterias,13.85
6287,celos,13.85
6288,decisiva,13.84
6289,rodilla,13.84
6290,venezolana,13.84
6291,previsión,13.83
6292,cuevas,13.83
6293,creí,13.82
6294,proporcionar,13.82
6295,cumpleaños,13.81
6296,vinieron,13.81
6297,confrontación,13.81
6298,innumerables,13.81
6299,consultar,13.8
6300,haz,13.8
6301,historiador,13.8
6302,transcurrido,13.79
6303,enseñar,13.79
6304,obrera,13.79
6305,sabiendo,13.79
6306,encuentre,13.78
6307,abundantes,13.77
6308,íntimo,13.77
6309,justifica,13.77
6310,partidario,13.77
6311,síntoma,13.77
6312,especialidad,13.77
6313,llamamos,13.77
6314,proposición,13.77
6315,violento,13.77
6316,geográfico,13.76
6317,narración,13.76
6318,cobra,13.75
6319,conjuntos,13.75
6320,aprobar,13.75
6321,piscina,13.75
6322,seleccionar,13.75
6323,sólida,13.75
6324,turístico,13.75
6325,adecuadamente,13.74
6326,corea,13.74
6327,creció,13.74
6328,gobernantes,13.74
6329,ordenamiento,13.74
6330,sorprende,13.74
6331,caña,13.73
6332,cordero,13.73
6333,monarca,13.73
6334,saint,13.73
6335,trastorno,13.73
6336,corría,13.73
6337,oscuros,13.73
6338,producía,13.73
6339,rehenes,13.73
6340,relacionada,13.73
6341,varía,13.72
6342,envío,13.7
6343,susana,13.7
6344,creciendo,13.69
6345,cuadrado,13.69
6346,fermín,13.69
6347,inmigración,13.69
6348,carlota,13.69
6349,sed,13.69
6350,abarca,13.68
6351,ajenos,13.68
6352,enlace,13.68
6353,inminente,13.68
6354,rubia,13.68
6355,dirá,13.67
6356,furia,13.67
6357,lidia,13.67
6358,proviene,13.67
6359,quitar,13.67
6360,designación,13.66
6361,generalizada,13.66
6362,imperial,13.66
6363,correctamente,13.66
6364,ferrocarril,13.66
6365,percibe,13.66
6366,preguntado,13.66
6367,amnistía,13.65
6368,iluminación,13.65
6369,sofá,13.65
6370,surgido,13.65
6371,catalunya,13.64
6372,curiosamente,13.64
6373,peticiones,13.64
6374,reducida,13.64
6375,sexualidad,13.64
6376,anguita,13.64
6377,balanza,13.64
6378,emprender,13.64
6379,grandeza,13.64
6380,monetario,13.64
6381,corrección,13.63
6382,elemental,13.63
6383,expone,13.63
6384,constitucionales,13.62
6385,herramienta,13.62
6386,respirar,13.62
6387,auge,13.62
6388,diarias,13.62
6389,invitó,13.62
6390,reunirse,13.62
6391,cuidados,13.61
6392,dramática,13.61
6393,parado,13.61
6394,recuerdan,13.61
6395,rené,13.61
6396,participado,13.6
6397,tregua,13.6
6398,horizontal,13.6
6399,che,13.59
6400,divina,13.59
6401,márquez,13.59
6402,sociología,13.59
6403,trozo,13.59
6404,montevideo,13.58
6405,relevante,13.58
6406,trayecto,13.58
6407,consideramos,13.58
6408,proporciones,13.57
6409,seriedad,13.57
6410,vivían,13.57
6411,deseado,13.56
6412,paisajes,13.56
6413,productiva,13.56
6414,aquélla,13.56
6415,griegos,13.56
6416,adelantó,13.55
6417,colocó,13.55
6418,ubicada,13.54
6419,comprometido,13.54
6420,per,13.54
6421,dependen,13.53
6422,escuchado,13.53
6423,temores,13.53
6424,camilo,13.52
6425,divorcio,13.52
6426,jugada,13.52
6427,managua,13.52
6428,porción,13.52
6429,financiar,13.51
6430,poderosos,13.51
6431,pino,13.5
6432,parques,13.5
6433,carteles,13.49
6434,irlanda,13.49
6435,acompañar,13.48
6436,indudable,13.48
6437,sumario,13.48
6438,consejeros,13.48
6439,coral,13.47
6440,pascual,13.47
6441,pido,13.47
6442,procedencia,13.47
6443,casarse,13.46
6444,complicidad,13.46
6445,ejecutar,13.46
6446,vizcaya,13.46
6447,arenas,13.45
6448,claudia,13.45
6449,equivale,13.45
6450,sana,13.45
6451,divino,13.45
6452,pacífica,13.45
6453,matices,13.44
6454,inconveniente,13.43
6455,lamentable,13.43
6456,talla,13.43
6457,tapa,13.43
6458,emitir,13.43
6459,hablaban,13.43
6460,llorando,13.43
6461,cuidadosamente,13.42
6462,cortos,13.41
6463,dependiente,13.41
6464,trujillo,13.41
6465,dedicación,13.41
6466,retirado,13.41
6467,viste,13.41
6468,atacar,13.4
6469,bonos,13.4
6470,cuidar,13.4
6471,desprende,13.4
6472,venden,13.4
6473,comisaría,13.39
6474,condenados,13.39
6475,editor,13.39
6476,recogida,13.39
6477,segovia,13.39
6478,cinematográfica,13.38
6479,encargo,13.38
6480,implicados,13.38
6481,durán,13.37
6482,entendía,13.37
6483,humilde,13.37
6484,alcaldes,13.37
6485,clemente,13.37
6486,comunismo,13.37
6487,cuotas,13.37
6488,deportivas,13.37
6489,ordenación,13.37
6490,pagan,13.37
6491,aumentando,13.36
6492,ocio,13.35
6493,caía,13.35
6494,metodología,13.35
6495,aplicado,13.34
6496,sillas,13.34
6497,abrigo,13.33
6498,coherencia,13.33
6499,encargada,13.33
6500,lobo,13.33
6501,retratos,13.33
6502,borges,13.32
6503,hondo,13.32
6504,característico,13.31
6505,desconocida,13.31
6506,judío,13.31
6507,limpiar,13.31
6508,localización,13.31
6509,servía,13.31
6510,vivas,13.31
6511,freud,13.3
6512,parientes,13.3
6513,latinoamericano,13.29
6514,católico,13.29
6515,clínicas,13.29
6516,litoral,13.29
6517,sentimental,13.29
6518,desconocidos,13.28
6519,pabellón,13.28
6520,presidenciales,13.28
6521,abiertamente,13.28
6522,estudiando,13.28
6523,integridad,13.28
6524,monasterio,13.28
6525,posturas,13.28
6526,provenientes,13.28
6527,abren,13.26
6528,educativos,13.26
6529,pidieron,13.26
6530,sopa,13.26
6531,colocación,13.26
6532,mentalidad,13.26
6533,nube,13.26
6534,afirmaciones,13.25
6535,campesino,13.24
6536,compró,13.24
6537,fmi,13.24
6538,sant,13.24
6539,idiomas,13.23
6540,intentan,13.22
6541,rebelde,13.22
6542,rivas,13.22
6543,ariel,13.22
6544,dadas,13.22
6545,gallo,13.21
6546,mina,13.21
6547,organiza,13.21
6548,quieran,13.21
6549,comprendido,13.2
6550,pasiones,13.2
6551,preferido,13.2
6552,observadores,13.2
6553,sobra,13.19
6554,lema,13.18
6555,planteó,13.18
6556,popularidad,13.18
6557,vínculos,13.18
6558,absorción,13.18
6559,cargado,13.18
6560,inclusión,13.18
6561,irregular,13.18
6562,sensibles,13.18
6563,post,13.17
6564,frustración,13.16
6565,modesto,13.16
6566,gritar,13.16
6567,turística,13.16
6568,caen,13.15
6569,coge,13.15
6570,comenzará,13.15
6571,cucharadita,13.15
6572,mundos,13.14
6573,salta,13.14
6574,variantes,13.14
6575,plenitud,13.14
6576,refiero,13.14
6577,secciones,13.14
6578,sólido,13.13
6579,alusión,13.12
6580,dedicados,13.12
6581,considero,13.12
6582,liberalismo,13.12
6583,luchas,13.12
6584,responden,13.12
6585,aviación,13.11
6586,timbre,13.11
6587,darles,13.1
6588,exhibición,13.1
6589,insistencia,13.1
6590,llenas,13.1
6591,inspector,13.1
6592,aquéllos,13.09
6593,empezando,13.09
6594,fauna,13.09
6595,corteza,13.08
6596,dotado,13.08
6597,identificado,13.08
6598,medicamento,13.07
6599,crónicas,13.07
6600,desempeño,13.07
6601,duele,13.07
6602,íntima,13.06
6603,experimento,13.05
6604,gobernante,13.05
6605,grita,13.05
6606,joyas,13.05
6607,mercancías,13.05
6608,ce,13.03
6609,ocupaba,13.03
6610,salí,13.03
6611,barça,13.03
6612,dados,13.03
6613,museos,13.03
6614,sucesor,13.03
6615,lanzado,13.02
6616,psc,13.02
6617,amplios,13.01
6618,suponen,13.01
6619,entrando,13.01
6620,ilustración,13.01
6621,metáfora,13.01
6622,violentos,13.01
6623,cabellos,13.0
6624,dominar,13.0
6625,merecen,13.0
6626,mortales,13.0
6627,quedamos,13.0
6628,rechazar,13.0
6629,cabrera,12.99
6630,conjuntamente,12.99
6631,fomentar,12.99
6632,prudencia,12.99
6633,resistir,12.99
6634,suyas,12.99
6635,futuras,12.98
6636,procurador,12.98
6637,secundario,12.98
6638,dirigidos,12.97
6639,integrar,12.97
6640,saludo,12.97
6641,aprovechamiento,12.97
6642,horrible,12.97
6643,fibras,12.96
6644,leyó,12.96
6645,distingue,12.95
6646,exactitud,12.95
6647,quijote,12.95
6648,sumo,12.95
6649,catálogo,12.95
6650,sonora,12.95
6651,tardó,12.94
6652,cogió,12.93
6653,modernas,12.93
6654,sucia,12.93
6655,trinidad,12.93
6656,altar,12.93
6657,consistía,12.93
6658,patatas,12.93
6659,venus,12.93
6660,progresivamente,12.92
6661,teórica,12.92
6662,adicionales,12.91
6663,continuaba,12.91
6664,precisar,12.91
6665,cese,12.91
6666,convergencia,12.91
6667,exclusivo,12.91
6668,henry,12.91
6669,ingenio,12.91
6670,dieciséis,12.9
6671,molesta,12.9
6672,gen,12.89
6673,flora,12.89
6674,ponce,12.89
6675,salían,12.89
6676,bonita,12.88
6677,chaqueta,12.88
6678,impotencia,12.88
6679,inconvenientes,12.88
6680,prisioneros,12.88
6681,campeones,12.88
6682,diré,12.88
6683,pizarro,12.88
6684,semilla,12.88
6685,conforman,12.87
6686,excusa,12.87
6687,iván,12.87
6688,suministro,12.87
6689,urnas,12.87
6690,injusticia,12.86
6691,reflejan,12.86
6692,psicológica,12.86
6693,maniobras,12.85
6694,músculo,12.85
6695,iniciaron,12.84
6696,señoras,12.84
6697,jacinto,12.84
6698,mágico,12.84
6699,marín,12.84
6700,oración,12.84
6701,roque,12.84
6702,significaba,12.84
6703,trazado,12.84
6704,flexibilidad,12.83
6705,hongos,12.83
6706,jefatura,12.83
6707,receptores,12.83
6708,vinagre,12.83
6709,dejaban,12.82
6710,rutas,12.82
6711,asesinos,12.82
6712,convocado,12.82
6713,moderado,12.82
6714,republicanos,12.82
6715,existido,12.81
6716,gota,12.81
6717,parecida,12.81
6718,pretensión,12.81
6719,estrés,12.8
6720,galerías,12.8
6721,producciones,12.8
6722,pedirle,12.8
6723,trasladado,12.8
6724,xii,12.8
6725,buscado,12.79
6726,romana,12.79
6727,exponer,12.78
6728,martin,12.78
6729,masculina,12.78
6730,times,12.78
6731,únicas,12.78
6732,virtual,12.78
6733,conductores,12.78
6734,culo,12.78
6735,dependencias,12.78
6736,macho,12.78
6737,democráticos,12.77
6738,lana,12.77
6739,llevamos,12.77
6740,rasgo,12.77
6741,comportamientos,12.76
6742,anterioridad,12.76
6743,hallar,12.76
6744,chiapas,12.75
6745,abrazo,12.74
6746,aplicada,12.74
6747,tuyo,12.74
6748,deficiencias,12.74
6749,frank,12.74
6750,hierba,12.74
6751,insistir,12.74
6752,martí,12.74
6753,demasiada,12.73
6754,funcionan,12.73
6755,ordenado,12.73
6756,paralelamente,12.72
6757,alicante,12.71
6758,explican,12.71
6759,lazos,12.71
6760,traición,12.71
6761,conversión,12.7
6762,muchachas,12.7
6763,williams,12.7
6764,confirmado,12.7
6765,divertido,12.7
6766,saldo,12.7
6767,olímpicos,12.69
6768,boletín,12.69
6769,concertación,12.69
6770,economías,12.69
6771,proximidad,12.69
6772,colonias,12.68
6773,destinadas,12.68
6774,establecida,12.68
6775,movilidad,12.68
6776,trámites,12.68
6777,celeste,12.67
6778,democráticas,12.67
6779,escribiendo,12.67
6780,garantiza,12.67
6781,portugués,12.67
6782,tratara,12.67
6783,deportivos,12.66
6784,acabo,12.65
6785,octavio,12.65
6786,señalaron,12.65
6787,significativas,12.65
6788,valenciana,12.65
6789,vengo,12.65
6790,dictamen,12.65
6791,eléctricas,12.65
6792,comentar,12.64
6793,foco,12.64
6794,juro,12.63
6795,prometió,12.63
6796,aroma,12.63
6797,barroco,12.62
6798,cotidiano,12.61
6799,niebla,12.61
6800,disponen,12.61
6801,entierro,12.61
6802,granos,12.61
6803,plomo,12.61
6804,reclama,12.61
6805,arafat,12.6
6806,cesar,12.6
6807,electores,12.6
6808,enseña,12.6
6809,innovación,12.6
6810,llegara,12.6
6811,severo,12.6
6812,vitales,12.6
6813,cemento,12.59
6814,encanto,12.59
6815,allende,12.58
6816,cercanas,12.58
6817,consistente,12.58
6818,revelación,12.58
6819,ayudante,12.57
6820,mostrando,12.57
6821,sospechas,12.57
6822,sostenido,12.57
6823,cólera,12.57
6824,preparando,12.57
6825,exámenes,12.56
6826,operar,12.56
6827,renacimiento,12.56
6828,tonto,12.56
6829,botas,12.55
6830,musulmanes,12.55
6831,pierre,12.54
6832,encargados,12.53
6833,globo,12.53
6834,debida,12.53
6835,falsas,12.53
6836,urbanización,12.53
6837,generado,12.52
6838,mármol,12.52
6839,tomarse,12.52
6840,xv,12.52
6841,engaño,12.51
6842,esplendor,12.51
6843,formó,12.51
6844,separados,12.51
6845,transformar,12.51
6846,nacidos,12.5
6847,nutrición,12.5
6848,genético,12.49
6849,silvia,12.49
6850,acogida,12.48
6851,colorado,12.48
6852,designado,12.48
6853,mueven,12.48
6854,comunitario,12.48
6855,conceptual,12.48
6856,causar,12.47
6857,negativas,12.47
6858,partiendo,12.47
6859,precedente,12.47
6860,previstas,12.47
6861,borracho,12.46
6862,potencias,12.46
6863,sutil,12.46
6864,tony,12.46
6865,viera,12.46
6866,académica,12.45
6867,decoración,12.45
6868,cia,12.44
6869,cómodo,12.44
6870,metales,12.44
6871,previstos,12.44
6872,despliegue,12.44
6873,optimista,12.44
6874,veras,12.44
6875,disponía,12.42
6876,doméstico,12.42
6877,escasas,12.42
6878,fatiga,12.42
6879,limitó,12.42
6880,hacerme,12.42
6881,monopolio,12.42
6882,raquel,12.42
6883,amar,12.41
6884,antón,12.41
6885,elegancia,12.41
6886,relevancia,12.41
6887,adoptado,12.4
6888,instalar,12.4
6889,mama,12.4
6890,moisés,12.39
6891,potente,12.39
6892,sonar,12.39
6893,pintar,12.38
6894,sentados,12.38
6895,calificación,12.38
6896,estatua,12.38
6897,marxista,12.38
6898,prefieren,12.38
6899,códigos,12.37
6900,puentes,12.37
6901,barreras,12.36
6902,legitimidad,12.36
6903,monstruo,12.36
6904,presta,12.36
6905,volante,12.36
6906,establecidas,12.36
6907,recipiente,12.36
6908,unanimidad,12.36
6909,cuadra,12.35
6910,amplitud,12.34
6911,continental,12.34
6912,fortalecer,12.34
6913,inversores,12.34
6914,organizadores,12.34
6915,sanitarios,12.34
6916,solicitudes,12.34
6917,abel,12.33
6918,quedaría,12.33
6919,económicamente,12.32
6920,falsos,12.32
6921,recuperado,12.32
6922,cayeron,12.32
6923,factura,12.32
6924,trono,12.32
6925,cárceles,12.31
6926,digas,12.31
6927,tortura,12.31
6928,requerimientos,12.31
6929,ordenar,12.3
6930,podamos,12.3
6931,romanos,12.3
6932,académicos,12.29
6933,comprendo,12.29
6934,peruana,12.29
6935,reconocen,12.29
6936,superficies,12.29
6937,automáticamente,12.28
6938,delicada,12.28
6939,extensa,12.28
6940,pechos,12.28
6941,significativos,12.28
6942,whisky,12.28
6943,brutal,12.27
6944,intervienen,12.27
6945,mercosur,12.27
6946,verás,12.27
6947,confesó,12.27
6948,almas,12.26
6949,hernán,12.26
6950,mide,12.26
6951,mineral,12.26
6952,ritmos,12.26
6953,superioridad,12.26
6954,rastro,12.25
6955,visitó,12.25
6956,golf,12.25
6957,grabación,12.24
6958,superó,12.24
6959,tribuna,12.24
6960,arquitectos,12.23
6961,atardecer,12.23
6962,caudillo,12.23
6963,quiebra,12.23
6964,escoger,12.23
6965,trajes,12.23
6966,agudo,12.22
6967,decidí,12.22
6968,máscara,12.22
6969,continuará,12.21
6970,máximos,12.21
6971,impulsos,12.21
6972,pronunció,12.21
6973,curiosa,12.2
6974,abuelos,12.19
6975,bancaria,12.19
6976,cometer,12.19
6977,denunciar,12.19
6978,des,12.19
6979,israelíes,12.19
6980,pertenecía,12.19
6981,telefónicas,12.19
6982,comprendió,12.18
6983,deberes,12.18
6984,determinante,12.18
6985,dueña,12.18
6986,recaudación,12.18
6987,sostienen,12.18
6988,teme,12.18
6989,alexander,12.17
6990,cruce,12.17
6991,espejos,12.17
6992,gustos,12.17
6993,impidió,12.17
6994,mete,12.17
6995,movía,12.17
6996,eficaces,12.17
6997,ida,12.17
6998,catástrofe,12.16
6999,manifestaron,12.16
7000,orina,12.16
7001,interminable,12.15
7002,pagó,12.15
7003,pasillos,12.15
7004,aurora,12.15
7005,guadalajara,12.15
7006,típica,12.15
7007,evitando,12.14
7008,medellín,12.14
7009,tocaba,12.14
7010,bárbara,12.13
7011,ejecutivos,12.13
7012,orillas,12.13
7013,muñeca,12.13
7014,surgir,12.13
7015,verdaderas,12.13
7016,anécdota,12.12
7017,inestabilidad,12.12
7018,olvida,12.12
7019,river,12.12
7020,vacuna,12.12
7021,venció,12.12
7022,cielos,12.11
7023,nobles,12.11
7024,rodean,12.11
7025,abriendo,12.11
7026,bono,12.11
7027,oí,12.11
7028,pa,12.1
7029,preparada,12.1
7030,relevantes,12.1
7031,tenor,12.1
7032,aceptable,12.09
7033,edmundo,12.09
7034,mauricio,12.09
7035,serias,12.09
7036,abusos,12.08
7037,conformidad,12.08
7038,veinticuatro,12.08
7039,vuelvo,12.08
7040,copias,12.08
7041,estimular,12.08
7042,disciplinas,12.07
7043,representaba,12.07
7044,estuvieran,12.06
7045,pedazos,12.06
7046,refería,12.06
7047,recogido,12.04
7048,palos,12.04
7049,pasamos,12.04
7050,pata,12.04
7051,sistemática,12.04
7052,acierto,12.03
7053,fabricantes,12.03
7054,latinoamericana,12.03
7055,mercurio,12.03
7056,monumental,12.03
7057,autora,12.02
7058,sucesivos,12.02
7059,contesta,12.02
7060,hervir,12.02
7061,televisor,12.02
7062,horarios,12.01
7063,rodaje,12.01
7064,favorito,12.0
7065,olas,12.0
7066,victorias,12.0
7067,dispositivo,12.0
7068,institucionales,12.0
7069,mueren,12.0
7070,pelos,12.0
7071,procesamiento,12.0
7072,solemne,12.0
7073,ala,11.99
7074,cuerdas,11.99
7075,pares,11.99
7076,receta,11.99
7077,reestructuración,11.99
7078,camacho,11.98
7079,complemento,11.98
7080,mérida,11.98
7081,proteína,11.98
7082,gustó,11.98
7083,kilo,11.98
7084,ptas,11.98
7085,cárdenas,11.97
7086,separar,11.97
7087,superficial,11.97
7088,equivocado,11.96
7089,intuición,11.96
7090,portada,11.96
7091,escapa,11.96
7092,marte,11.96
7093,resulte,11.96
7094,situados,11.96
7095,coraje,11.95
7096,elevación,11.95
7097,naves,11.95
7098,reflexionar,11.95
7099,conocían,11.94
7100,matilde,11.94
7101,pongo,11.94
7102,viajó,11.93
7103,buque,11.92
7104,oculto,11.92
7105,reflejos,11.92
7106,tomo,11.92
7107,menciona,11.92
7108,nuca,11.92
7109,pondrá,11.92
7110,amalia,11.91
7111,dirigirse,11.91
7112,newton,11.91
7113,revolucionarios,11.91
7114,teóricos,11.91
7115,dime,11.91
7116,insomnio,11.91
7117,mantuvieron,11.91
7118,mediana,11.91
7119,objetiva,11.91
7120,sumar,11.91
7121,carecen,11.9
7122,charla,11.9
7123,decimos,11.89
7124,jurídicas,11.89
7125,republicana,11.89
7126,comprado,11.89
7127,disponibilidad,11.89
7128,eleva,11.89
7129,generan,11.89
7130,ocurra,11.89
7131,partidas,11.89
7132,sales,11.89
7133,víspera,11.89
7134,definida,11.88
7135,extremadamente,11.88
7136,apetito,11.87
7137,concede,11.87
7138,limitación,11.87
7139,parroquia,11.87
7140,sábanas,11.87
7141,ganando,11.86
7142,intervino,11.86
7143,sanitarias,11.86
7144,supresión,11.86
7145,aficionado,11.85
7146,mentiras,11.85
7147,yugoslavia,11.85
7148,michel,11.85
7149,román,11.85
7150,debidamente,11.84
7151,holandés,11.84
7152,lejana,11.84
7153,lorca,11.84
7154,recordando,11.84
7155,reunido,11.84
7156,ahorros,11.83
7157,ayudó,11.83
7158,mejoras,11.83
7159,metropolitana,11.83
7160,milagros,11.83
7161,bs,11.82
7162,medianoche,11.82
7163,moción,11.82
7164,q,11.82
7165,unió,11.82
7166,mencionada,11.81
7167,encargó,11.81
7168,invita,11.81
7169,obtienen,11.81
7170,vínculo,11.81
7171,andrea,11.8
7172,decirme,11.8
7173,lisboa,11.8
7174,provocan,11.8
7175,sendero,11.8
7176,alcanzaron,11.79
7177,biológico,11.79
7178,tumores,11.79
7179,asumió,11.79
7180,bebe,11.79
7181,gorda,11.79
7182,abandona,11.78
7183,autobuses,11.78
7184,cesid,11.78
7185,frágil,11.77
7186,importaba,11.77
7187,ratón,11.77
7188,decadencia,11.77
7189,harto,11.77
7190,lecturas,11.77
7191,llamo,11.77
7192,prudente,11.77
7193,consorcio,11.76
7194,pureza,11.76
7195,recibía,11.76
7196,retiró,11.75
7197,urbanas,11.75
7198,carlitos,11.75
7199,desfile,11.75
7200,higiene,11.75
7201,notablemente,11.75
7202,penetración,11.75
7203,relativos,11.75
7204,cargas,11.74
7205,enfermera,11.74
7206,sanz,11.74
7207,sor,11.74
7208,confesión,11.73
7209,directos,11.73
7210,diseñado,11.73
7211,dispuso,11.73
7212,recibirá,11.73
7213,utilizadas,11.73
7214,palestina,11.73
7215,tarifa,11.73
7216,directivo,11.72
7217,intermedio,11.72
7218,buques,11.72
7219,indicaciones,11.72
7220,setiembre,11.72
7221,fósiles,11.71
7222,contribuido,11.7
7223,dejamos,11.7
7224,pintado,11.7
7225,correa,11.7
7226,delincuencia,11.7
7227,registra,11.7
7228,aislados,11.69
7229,aumentan,11.69
